,name,review,preprocessed_review
661,마리안느호텔,적당햇습니다주차는 타워이니참ᆢ하시먼 된다,적당했습니다 주차는 타워이니 참ᆢ시먼 된다
662,마리안느호텔,화장실에서는 조금 냄새가 남침구류는 냄새안나고 깨끗하고 위치는 좋습니다,화장실에서는 조금 냄새가 남침 구류는 냄새 안 나고 깨끗하고 위치는 좋습니다
663,마리안느호텔,다른 곳에 비해 시설이 오래된 곳이긴 하지만이용에 큰 불편함은 없고 청소도 잘 되어있습니다더보기,다른 곳에 비해 시설이 오래된 곳이긴 하지만 이용에 큰 불편함은 없고 청소도 잘 되어있습니다 
664,마리안느호텔,그냥 깔끔하고 하루 자기 좋은 숙소였어요,그냥 깔끔하고 하루 자기 좋은 숙소였어요
665,마리안느호텔,매우넓고 쾌적하고 편한분위기에서 보내고했어요 가족같은 프론터 직원분들 정말 서비스최고고요 부산여행중 2틀째때왔는데 저렴한 가격에 가성비갑갑입니다여름에 다시방문할때 베니키아 꼭 찾아보세용 되게따뜻하고 잠이잘옵니당더보기,매우 넓고 쾌적하고 편한 분위기에서 보내고했어요 가족 같은 프론터 직원분들 정말 서비스 최고 고요 부산 여행 중 이틀째 때 왔는데 저렴한 가격에  구성비  갑 갑입니다 여름에 다시 방문할 때 베니키아 꼭 찾아보세요 되게 따뜻하고 잠이 잘 옵니다 이 
666,마리안느호텔,위치 좋고 직원들 친절했지만 객실 수압이 약해서 씻을때 불편하고 방음이 잘 안되는지 옆방 복도에서 이야기 소리가 들렸어요 ,위치 좋고 직원들 친절했지만 객실 수압이 약해서 씻을 때 불편하고 방음이 잘 안되는지 옆방 복도에서 이야기 소리가 들렸어요 
667,마리안느호텔,가성비 짱이예요이 가격에 해운대라니 , 구성비  최고예요 이 가격에 해운대라니 
668,마리안느호텔,방음이 좀 안 돼요옆방에서 말하는 소리가 잘 때 다 들려요수압이 많이 약합니다 주차타워라 시간이 좀 소요돼요1층에 편의점 있어서 좋아요바다가 조금 보여서 좋아요더보기,방음이 좀 안 돼요 옆방에서 말하는 소리가 잘 때 다 들려요 수압이 많이 약합니다 주차타워라 시간이 좀 소요돼요 1층에 편의점 있어서 좋아요 바다가 조금 보여서 좋아요 
669,마리안느호텔,두번째 방문했는데 20층을 주셔서 바닷가도 잘 보이고 편하게 쉬다가 왔어요,두 번째 방문했는데 20층을 주셔서 바닷가도 잘 보이고 편하게 쉬다가 왔어요
670,마리안느호텔,접근성 좋고 편의 시설 가깝고 직원분들도 친절하셨어요 룸은 창문이 있어서 환기시키기 좋았고 침대도 푹신해서 편하게 잘 머물렀습니다 한가지 아쉬운 점이 있다면 캐비넷 안에 치워지지 않은 작은 쓰레기가 있었어요   이것 빼면 다 만족스러웠어요,접근성 좋고 편의 시설 가깝고 직원분들도 친절하셨어요 룸은 창문이 있어서 환기시키기 좋았고 침대도 푹신해서 편하게 잘 머물렀습니다 한가지 아쉬운 점이 있다면 캐비닛 안에 치워지지 않은 작은 쓰레기가 있었어요   이것 빼면 다 만족스러웠어요
671,마리안느호텔,밖에 클럽이있나 자꾸 꿍꿍거려서 조금 시끄럽구 방음은 잘 안되는거같아요 그래도 잘 쉬다 갑니다,밖에 클럽이 있나 자꾸 꿍꿍거려서 조금 시끄럽고 방음은 잘 안 되는 거 같아요 그래도 잘 쉬다 갑니다
672,마리안느호텔,바닷가랑 가깝고 친절하신데다 깨끗하고 에이스 침대라 그런지 푹신해서 좋았어요 파라다이스 호텔 뒷편인데 고층에서 창문으로 바닷가가 보여서 좋았어요,바닷가랑 가깝고 친절하신데다 깨끗하고 에이스 침대라 그런지 푹신해서 좋았어요 파라다이스 호텔 뒤편인데 고층에서 창문으로 바닷가가 보여서 좋았어요
673,마리안느호텔,해운대 해수욕장 시장 도 가깝고  저렴하고 깨끗합니다,해운대 해수욕장 시장 도 가깝고  저렴하고 깨끗합니다
674,마리안느호텔,너무 추워요진짜  겨울엔 비추에요오래됐고깨끗한 느낌은 아니에요 히터때문에 눈아파요  근데도 츄워요  직원은 친절해요,너무 추워요 진짜  겨울엔 비추에요 오래됐고 깨끗한 느낌은 아니에요 히터 때문에 눈 아파요  근데도 추워요  직원은 친절해요
675,마리안느호텔,앞에 높은 건물들이 있어 오션뷰인듯오션뷰아닌 오션뷰같았지만 그래도 객실이 사진보다 되게 넓고 깨끗했어요가성비 좋음 ,앞에 높은 건물들이 있어 오션경치인 듯 오션경치 아닌 오션경치 같았지만 그래도 객실이 사진보다 되게 넓고 깨끗했어요 구성비  좋음 
676,마리안느호텔,밤1시 입실 했고 주차안내 해주시는 아저씨는 너무 친절하셨어요 그리고 로비로 3층으로 가서 카운터에서 설명듣고 14층으로 갔어요 4호 엘레베이터에서 나오자 마자 바로 보이는 방이였어요 방에 들어가니 너무 추웠어요 전화문의로 방온도 올릴수 있냐니까 히터 틀어래요 그러고 1시간 있으니 따뜻해졌어요  그리고 방은 그냥 깨끗했러요 침대에서 머리카락 나왔고  화장실은 곰팡이로 하수구냄새도 나고 했지만 욕조는 컸어요 화장실은 작지만 괜찮았어요 전반적으로 괜찮았어요 4만원에 숙박했어요 봄방특가도 받고 어플할인받고 해서  해운대 앞에서 4만원이면 너무 좋았어요더보기,밤 1시 입실했고 주차안내해주시는 아저씨는 너무 친절하셨어요 그리고 로비로 3층으로 가서 카운터에서 설명 듣고 14층으로 갔어요 4호 엘리베이터에서 나오자마자 바로 보이는 방이였어요 방에 들어가니 너무 추웠어요 전화문의로 빵 온도 올릴 수 있냐니까 히터 틀어내요 그러고 1시간 있으니 따뜻해졌어요  그리고 방은 그냥 깨끗했러요 침대에서 머리카락 나왔고  화장실은 곰팡이로 하수구 냄새도 나고 했지만 욕조는 컸어요 화장실은 작지만 괜찮았어요 전반적으로 괜찮았어요 4만 원에 숙박했어요 봄방 특가도 받고 어플 할인받고 해서  해운대 앞에서 4만 원이면 너무 좋았어요 
677,마리안느호텔,부산 갈때마다 항상 가는 곳입니다잘 쉬다 갑니다,부산 갈 때마다 항상 가는 곳입니다 잘 쉬다 갑니다
678,마리안느호텔,해운대 특성상 오토바이 자동차 튜닝버러지들이 자주출몰하고 경적도 많이 울리는데 그 소음을 많이 막아주진 못합니다 모 그건 바로 옆건물인 메리어트도 똑같을거같네요시설은 많이 노후화됐어요 근데 스탠드 얼룩이나 거울 녹슨거 말곤 딱히 문제될건 없었구요 바닥이 마루인데도 온돌난방이 안되는건 아쉽네요 오래된 호텔의 상징인 화장실 내 욕조덕에 반신욕 뜨끈하게 하고 좋았습니다직원들 친절하십니다 가성비 좋은 호텔이네요더보기,해운대 특성상 오토바이 자동차 튜닝 버러지들이 자주 출몰하고 경적도 많이 울리는데 그 소음을 많이 막아주진 못합니다 모 그건 바로 옆 건물인 메리어트도 똑같을 거 같네요 시설은 많이 노후화됐어요 근데 스탠드 얼룩이나 거울 녹슨 거 말곤 딱히 문제 될 건 없었고요 바닥이 마루인데도 온돌난방이 안되는 건 아쉽네요 오래된 호텔의 상징인 화장실 내 욕조 덕에 반신욕 뜨끈하게 하고 좋았습니다 직원들 친절하십니다  구성비  좋은 호텔이네요 
679,마리안느호텔,화장실에서 아쉬운게 많았는데 그중에 샤워기수압이 너무 약했어요드라이기도 약하더라구요머리말리눈데 오래걸렷어요뭐 그거빼고는 친절하시구 깨끗하고 따뜻하고 다 만족스러웟어용,화장실에서 아쉬운 게 많았는데 그중에 샤워기 수압이 너무 약했어요 드라이기도 약하더라고요 머리 말리 눈데 오래 걸렸어요 뭐 그거 빼고는 친절하시고 깨끗하고 따뜻하고 다 만족스러웠어요
680,마리안느호텔,위치도 좋고 가격도 저렴하고 가성비 굿이네요 객실과 욕실 청소가 깨끗하게 잘 되어있었어요 난방이 따뜻해지려면 시간이 조금 걸려요 하지만 밤에는 너무 더워서 이불도 안 덮고 잤어요 단점으로는 체크아웃하고 1층에 가서 차를 뺄 때 주차타워 식이라 차가 한 대씩 나와서 많이 기다려야해요 다음에 해운대에 올 일 있으면 여기서 또 묵고싶네요,위치도 좋고 가격도 저렴하고  구성비  굿이네요 객실과 욕실 청소가 깨끗하게 잘 되어있었어요 난방이 따뜻해지려면 시간이 조금 걸려요 하지만 밤에는 너무 더워서 이불도 안 덮고 잤어요 단점으로는 체크아웃하고 1층에 가서 차를 뺄 때 주차타워 식이라 차가 한 대씩 나와서 많이 기다려야 해요 다음에 해운대에 올 일 있으면 여기서 또 묵고 싶네요
681,마리안느호텔,객실은 작아도 청결하고 싼가격에 숙박잘햇슴다,객실은 작아도 청결하고 싼 가격에 숙박잘햇슴다
682,마리안느호텔,시설이랑직원들도친절하고해운대도바로앞이라편했어요근데방음이너무안되네요옆방샤워소리불끄는소리까지다들려서잠을못잤어요화장실소리돌아다니는소리도다들리고밤에는말소리도들려요옆방에아무도없을땐몰랐는데밤에입실한후론스위치작동하는딸깍소리물소리의자빼는소리등등너무잘들려서화장실문닫는소리까지방음만잘되면좋겠어요,시설이랑 직원들도 친절하고 해운대도 바로 앞이라 편했어요 근데 방음이 너무 안 되네요 옆방 샤워 소리 불 끄는 소리까지 다 들려서 잠을 못 잤어요 화장실 소리 돌아다니는 소리도 다 들리고 밤에는 말소리도 들려 요 옆방에 아무도 없을 땐 몰랐는데 밤에 입실한 후 론스 위치 작동하는 딸깍 소리 물소리 의자 빼는 소리 등등 너무 잘 들려서 화장실 문 닫는 소리까지 방음만 잘되면 좋겠어요
683,마리안느호텔,다음에  다시 와서 또 한번 쉬고싶습니다,다음에  다시 와서 또 한 번 쉬고 싶습니다
684,마리안느호텔,지하철역 버스터미널에서 걸어갈 수 있는 거리구요 바로앞에 해운대 있는데 뷰가 나쁘지 않아요 늦게 갔는데 16층 배정 받았는데 좋았습니다 청소해주시는 메이드분들은 우아하시면서도 친절하신데 오히려 카운터 직원분들이 조금 무뚝뚝하단 느낌을 받았어요,지하철역 버스터미널에서 걸어갈 수 있는 거리고요 바로 앞에 해운대 있는데 경치가 나쁘지 않아요 늦게 갔는데 16층 배정받았는데 좋았습니다 청소해주시는 메이드 분들은 우아하시면서도 친절하신데 오히려 카운터 직원분들이 조금 무뚝뚝하단 느낌을 받았어요
685,마리안느호텔,화장실이 조금 어두웠지만 깨끗하고 좋았습니다,화장실이 조금 어두웠지만 깨끗하고 좋았습니다
686,마리안느호텔,성수기에  가격대비 깔끔하고 깨끗한 곳에서 잘 지냈습니다,성수기에   구성비  깔끔하고 깨끗한 곳에서 잘 지냈습니다
687,마리안느호텔,친정엄마와 언니랑 1박휴가침대며 객실화장실도 모두 깔끔해서 편안하게 쉬다 왔어요한가지 아쉬운거는 객실 전구가  넘 어두운거 빼고는 다 괜찮았어요,친정엄마와 언니랑 1박 휴가 침대며 객실 화장실도 모두 깔끔해서 편안하게 쉬다 왔어요 한 가지 아쉬운 거는 객실 전구가  너무 어두운 거 빼고는 다 괜찮았어요
688,마리안느호텔,서비스랑 청결은 최악인데 가격좋고 위치좋아서 숙소에 오래 안있는분들께 추천드려요,서비스랑 청결은 최악인데 가격 좋고 위치 좋아서 숙소에 오래 안 있는 분들께 추천드려요
689,마리안느호텔,방이 깔끔하고 좋지만 다소 작은 경향이 있어용,방이 깔끔하고 좋지만 다소 작은 경향이 있어요
690,마리안느호텔,뷰도 괜찮았고 성수기에 합리적인 가격으로 잘 머물렀어요,경치도 괜찮았고 성수기에 합리적인 가격으로 잘 머물렀어요
691,마리안느호텔,해운대 해수욕장에서 접근성이 좋고 1층에 편의점이 있어서 편리했어요  급성수기에 저렴한 객실료 찾기힘든데성인2명 아이 1명 쓰기엔 나쁘지않았어요,해운대 해수욕장에서 접근성이 좋고 1층에 편의점이 있어서 편리했어요  급성 수기에 저렴한 객실료 찾기 힘든데 성인 2명 아이 1명 쓰기엔 나쁘지 않았어요
692,마리안느호텔,괜찬앗어요 팁을 드리자면 치약이랑 칫솔은 옆편의점에서 사서 들가는게 좀더 저렴해요,괜찮았어요 팁을 드리자면 치약이랑 칫솔은 곁 편의점에서 사서 들어가는 게 좀 더 저렴해요
693,마리안느호텔,오션뷰로 묵었네요 편히 잘쉬고 좋았습니다차량 주차도 기계식이라 편했어요,오션경치로 묵었네요 편히 잘 쉬고 좋았습니다 차량 주차도 기계식이라 편했어요
694,마리안느호텔,호텔이 위치도 좋고 하이 디럭스라서 방도 넓어서 바다도 잘보이고 좋았네요 근데 화장실에 하수구 냄새 올라오는거 좀 신경쓰이고요 창문이 두갠데 한개는 실리콘으로 못열게 막아놔서 괜찮은데 다른 창문 하나가 제법 많이 열려서 아이들 데리고 오는 분들은 조심하셔야,호텔이 위치도 좋고 하이 디럭스라서 방도 넓어서 바다도 잘 보이고 좋았네요 근데 화장실에 하수구 냄새 올라오는 거 좀 신경 쓰이고요 창문이 두 갠데 한 개는 실리콘으로 못 열게 막아놔서 괜찮은데 다른 창문 하나가 제법 많이 열려서 아이들 데리고 오는 분들은 조심하셔야
695,마리안느호텔,좋았지만 이름이 헷갈립니다 건너편호텔이랑,좋았지만 이름이 헷갈립니다 건너편 호텔이랑
696,마리안느호텔,가족끼리 묵었는데 직원분들 넘 친절하시고 좋았어용객실도 진짜 널찍하고 조식도 5000원치고 괜찮았습니다 잘 이용하고 갑니닷,가족끼리 묵었는데 직원분들 너무 친절하시고 좋았어요 객실도 진짜 널찍하고 조식도 5000원치고 괜찮았습니다 잘 이용하고 갑니다
697,마리안느호텔,방이 생각보다 좁은거 빼고는 괜찮네요,방이 생각보다 좁은 거 빼고는 괜찮네요
698,마리안느호텔,좋았습니다  엄마와 동생과 함께 3명이서 왔는데 가격에비해 훨씬좋구 깨끗해요,좋았습니다  엄마와 동생과 함께 3명이서 왔는데 가격에 비해 훨씬 좋고 깨끗해요
699,마리안느호텔,시설이 오래되었어요잠시 참만잘거라서 선택,시설이 오래되었어요 잠시 참만 잘 거라서 선택
700,마리안느호텔,우선 바로 앞에 버스정류장이어서 너무 좋았습니다정말 문 딱 열면 버스정류장이라서 뚝벅이들한테 좋은것같아요그리고 맛집 지도도 챙겨주셔서 좋았고 퇴실할때 가방 맡겨주신것도 좋았습니다22층 라운지 뷰도 너무 좋고 편했는데 청소를 좀 해주셨으면 좋겠어요 아 그리고 칫솔 치약은 사야합니다  안챙겨오신 분들은난방하는 부분에서 천장에서 히터 트는 방식이엇는데 좀 작동오류인지 리모컨 오류인지 작동시킬때 좀 오래걸렸고 건조해서 자면서 조절해서 잤어요  이거빼곤 다 좋았어요  퇴실할때 계셨던 프론트 직원분이 너무 친절하셨어요 더보기,우선 바로 앞에 버스정류장이어서 너무 좋았습니다 정말 문 딱 열면 버스정류장이라서 뚜벅이들한테 좋은 것 같아요 그리고 맛집 지도도 챙겨주셔서 좋았고 퇴실할 때 가방 맡겨주신 것도 좋았습니다 22층 라운지 경치도 너무 좋고 편했는데 청소를 좀 해주셨으면 좋겠어요 아 그리고 칫솔 치약은 사야 합니다  안 챙겨 오신 분들은 난방하는 부분에서 천장에서 히터 트는 방식이었는데 좀 작동 오류인지 리모컨 오류인지 작동시킬 때 좀 오래 걸렸고 건조해서 자면서 조절해서 잤어요  이거 빼곤 다 좋았어요  퇴실할 때 계셨던 프런트 직원분이 너무 친절하셨어요 
701,마리안느호텔,가격이 조금 높은편 아닌가하는생각이 있습니다,가격이 조금 높은 편 아닌가 하는 생각이 있습니다
702,마리안느호텔,스위트룸 좋았어요 친구들과 연말 파티했구요 8명이서 놀아도 널찍했어요 숙박은6명 밖에 안되어서 15층에 슈페리얼룸 하나더 예약했습니다 아  근데 하수도가 잘못되었는지 약간 하수구냄새가 복도에서 난거 빼곤 좋았습니다,스위트룸 좋았어요 친구들과 연말 파티했고요 8명이서 놀아도 널찍했어요 숙박은 6명 밖에 안되어서 15층에 슈페리어룸 하나 더 예약했습니다 아  근데 하수도가 잘못되었는지 약간 하수구 냄새가 복도에서 난거 빼곤 좋았습니다
703,마리안느호텔,최악의 잠자리 입니다 돈줄테니 하룻밤 자달라 부탁해도 싫은그럼방입니다 절대절대적으로 예약이나입실 절대하지마세요객실 규정은 그 옆에 하얏트나 파라다이스 같은규정이나 따라하고 룸은 정말 쓰레기 같은 생각하면 근질근질벌래있을것 같은 옆방 일상대화소리에 청소직원들 소란스런소리야놀자도 좀 체크좀 하세요,최악의 잠자리입니다 돈줄테니 하룻밤 자 달라 부탁해도 싫은 그럼 방입니다 절대 절대적으로 예약이나 입실 절대 하지 마세요 객실 규정은 그 옆에 하얏트나 파라다이스 같은 규정이나 따라 하고 룸은 정말 쓰레기 같은 생각하면 근질근질 벌래 있을 것 같은 옆방 일상 대화소리에 청소 직원들 소란스러운 소리야 놀자도 좀 체크 좀 하세요
704,마리안느호텔,조식 먹고 가족 전부 체함 20개월 아기 도 있는데 토하소 난리침,조식 먹고 가족 전부 체함 20개월 아기 도 있는데 토하소 난리 침
705,마리안느호텔,다좋았는데 일요일 조식 먹고 전부 가족들 다 체해서 죽도록 고생 했네요,다 좋았는데 일요일 조식 먹고 전부 가족들 다 체해서 죽도록 고생했네요
706,마리안느호텔,가격대비 위치가 너무좋았고 방도 나름 괜찮았습니다방음이 안되는거랑 프론트에 여직원들이 좀 불친절했어요 주차분들은 너무 친절하십니다 가격대비나쁘지않아요, 구성비  위치가 너무 좋았고 방도 나름 괜찮았습니다 방음이 안되는 거랑 프런트에 여직원들이 좀 불친절했어요 주차분들은 너무 친절하십니다  구성비  나쁘지 않아요
707,마리안느호텔,아주 잘 쉬고 왔습니다 사진 보다 조금 좁긴 하지만,아주 잘 쉬고 왔습니다 사진 보다 조금 좁긴 하지만
708,마리안느호텔,연박했는데 잠을 못잤네요방음이 하나도안되서옆에서 뭘하는지 어디서 걸어다니는지 다알겄네후,연방했는데 잠을 못 잤네요 방음이 하나도 안돼서 옆에서 뭘 하는지 어디서 걸어 다니는지 다 알겠네 후
709,마리안느호텔,실속을 추구한다면 적극 추천합니다일단 담배냄새나 쾌쾌한 곰팡이 냄새 하나 없이 쾌적한 공기에다가 센스있게 바람부는 창가 옆 트레이에 놓아주신 디퓨저 냄새가 방 전체에 퍼지니까 기분이 좋았다 침대와 침대보도 깨끗하고누웠을 때 매트리스와 이불이 주는 안정감과 폭신함 때문에 잠도 잘 잤다 물론 조용한 날이기도 했지만 소음도 없었다 부모님을 모시고 간 터라 불편하지 않으실까 걱정했는데 입실하면서부터 그런 걱정이 순식간에 사라졌다시티뷰라서 멋진 야경을 감상하진 못않았지만더보기,실속을 추구한다면 적극 추천합니다 일단 담배 냄새나 쾌쾌한 곰팡이 냄새 하나 없이 쾌적한 공기에다가 센스 있게 바람 부는 창가 옆 트레이에 놓아주신 디퓨저 냄새가 방 전체에 퍼지니까 기분이 좋았다 침대와 침대 보도 깨끗하고 누웠을 때 매트리스와 이불이 주는 안정감과 폭신함 때문에 잠도 잘 잤다 물론 조용한 날이기도 했지만 소음도 없었다 부모님을 모시고 간 터라 불편하지 않으실까 걱정했는데 입실하면서부터 그런 걱정이 순식간에 사라졌다시티경치라서 멋진 야경을 감상하진 못 않았지만 
710,마리안느호텔,깔끔하고 무난한 숙소입니다 가성비 좋았습니다,깔끔하고 무난한 숙소입니다  구성비  좋았습니다
711,마리안느호텔,룸컨디션을 생각하면 사실 별 하나도 아깝네요비데 고장 티비 리모컨 잘 안먹히고 다시보기했는데 다끊기고 ,룸 컨디션을 생각하면 사실 별 하나도 아깝네요 비데 고장 티브이 리모컨 잘 안 먹히고 다시 보기 했는데 다 끊기고
712,마리안느호텔,하프 오션뷰라서 바다가 잘 안보일줄 알았는데 잘보였어요 숙소도 굉장히 깨끗하고 세련되서 잘 묵고갔어요,하프 오션경치라서 바다가 잘 안 보일 줄 알았는데 잘 보였어요 숙소도 굉장히 깨끗하고 세련돼서 잘 묵고 갔어요
713,마리안느호텔,해운대 백사장까지 도보로 2분 하프오션뷰였는데 경치 좋았음 건너편 파라다이스 호텔 옥상 수영장도 보였음 욕실이랑 화장실에서 퀴퀴한 냄새가 났는데 호텔 측이 신경써서 처리해놓으면 더 좋을듯,해운대 백사장까지 도보로 2분 하프 오션경치였는데 경치 좋았음 건너편 파라다이스 호텔 옥상 수영장도 보였음 욕실이랑 화장실에서 퀴퀴한 냄새가 났는데 호텔 측이 신경 써서 처리해놓으면 더 좋을 듯
714,마리안느호텔,편안하게 잘 쉬다 왔습니다 재 방문의사 있어요,편안하게 잘 쉬다 왔습니다 재 방문의 사 있어요
715,마리안느호텔,바다에서 가까운 위치가 정말 좋았어요 산책하고 간단히 맥주한잔 하러 갈때도 가깝구요 하프오션뷰도 좋았어요 잘 머물다 왔습니다,바다에서 가까운 위치가 정말 좋았어요 산책하고 간단히 맥주 한잔하러 갈 때도 가깝고요 하프 오션경치도 좋았어요 잘 머물다 왔습니다
716,마리안느호텔,방이 정말 넓었고 5명에서 사용하기 무리 없었어요 잘 묵다갑니당,방이 정말 넓었고 5명에서 사용하기 무리 없었어요 잘 묵다 갑니다
717,마리안느호텔,좋습니다 가성비굿 일하는 분이 조금 유도리가 없습니다,좋습니다 가서 비 굿 일하는 분이 조금 융통성이 없습니다
718,마리안느호텔,좋습니다 가성비굿 일하는 분이 조금 유도리가 없습니다,좋습니다 가서 비 굿 일하는 분이 조금 융통성이 없습니다
719,마리안느호텔,방에 들어오자마자 냄새가 좋지않아서 실망 했는데 주변에 시설이나 해수욕장이 너무 가까워서 좋았어요  잘쉬다갈게요,방에 들어오자마자 냄새가 좋지 않아서 실망했는데 주변에 시설이나 해수욕장이 너무 가까워서 좋았어요  잘 쉬다 갈게요
720,마리안느호텔,해운대 역도 이 정도면 가까운 편이고 호텔 1층에 편의점도 있구 해수욕장은 510분 정도 거리라 머무르면서 불편함 없이 잘 지냈습니다,해운대 역도 이 정도면 가까운 편이고 호텔 1층에 편의점도 있고 해수욕장은 510분 정도 거리라 머무르면서 불편함 없이 잘 지냈습니다
721,마리안느호텔,드라이기가 조금 고장나있어서 불편했지만 그래도 좋았습니당,드라이기가 조금 고장 나있어서 불편했지만 그래도 좋았습니다
722,마리안느호텔,직원 한분은 쫌 불친절했지만 나머진 다좋았어요,직원 한 분은 좀 불친절했지만 나머진 다 좋았어요
723,마리안느호텔,부모님이 투숙하셨어요 처음들어간객실이 청소상태나 룸컨디션이 너무나빠  방변경을 요청했는데 친절하게 바뀌주셔서 좋았습니다방은 나름 바다도 보이고깔끔했어요 옷보관장이나 가운은없어도 옷걸이에 걸어서 충분했구요 방도 작지는않은느낌이였습니다 창가에 작은테이블이랑 의자두개있어서 나름좋았어요주차는 타워주차였는데 담당자분이 아주친절하셨습니다 더보기,부모님이 투숙하셨어요 처음 들어간 객실이 청소상태나 룸 컨디션이 너무나 빠  밤 변경을 요청했는데 친절하게 바뀌주셔서 좋았습니다 방은 나름 바다도 보이고 깔끔했어요 옷 보관장이나 가운은 없어도 옷걸이에 걸어서 충분했고요 방도 작지는 않은 느낌이었습니다 창가에 작은 테이블이랑 의자 두 개 있어서 나름 좋았어요 주차는 타워 주차였는데 담당자분이 아주 친절하셨습니다 
724,마리안느호텔,방이아주 께끗하고 바다랑 멀지않아 좋았어요,방이 아주 깨끗하고 바다랑 머지않아 좋았어요
725,마리안느호텔,가깝고 바다도 잘보이고 넘 시원했어요오,가깝고 바다도 잘 보이고 너무 시원했어요 오
726,마리안느호텔,생각보다 넓고 깔끔했어요 바로 앞에 버스 정류장이 있어서 너무 좋았어요,생각보다 넓고 깔끔했어요 바로 앞에 버스 정류장이 있어서 너무 좋았어요
727,마리안느호텔,너무 깨끗하고 좋았어여 담에 해운대놀러가도 여기묵고싶어요,너무 깨끗하고 좋았어요 담에 해운대 놀러 가도 여기 묵고 싶어요
728,마리안느호텔,너무너무 좋았어요 바로 앞이 버스정류장이라 너무 좋았고 재방문의사 100프로입니다 시원하고 좋았어요 경치는 좀,너무너무 좋았어요 바로 앞이 버스정류장이라 너무 좋았고 재방문의 사 100프로입니다 시원하고 좋았어요 경치는 좀
729,마리안느호텔,해운대와 위치가 가까워서 정말 좋았어요,해운대와 위치가 가까워서 정말 좋았어요
730,마리안느호텔,매우 좋았습니다 해운대 접근성 좋구요 가격대비 훌륭했습니다,매우 좋았습니다 해운대 접근성 좋고요  구성비  훌륭했습니다
731,마리안느호텔,매우 만족 스러운 여해 이었습니다 다만 주차타워에 문제가 생겨서 2시간 넘게 기다려야 하는 경우가 생겨서 여행에 차질이생기게 되었지만 호텔은 좋았습니다,매우 만족스러운 여해 이었습니다 다만 주차타워에 문제가 생겨서 2시간 넘게 기다려야 하는 경우가 생겨서 여행에 차질이 생기게 되었지만 호텔은 좋았습니다
732,마리안느호텔,극성수기에 저렴한 가격으로  이용하게되서  매우맘에 듭니다 시티뷰로 예약했는데 생각지도 않게 오션뷰 매우  만족합니다,극성수기에 저렴한 가격으로  이용하게 돼서  매우 맘에 듭니다 시티 경치러 예약했는데 생각지도 않게 오션경치 매우  만족합니다
733,마리안느호텔,일단 숙소가 해운대 해수욕장이랑 가까워서 좋았습니다 화장실이 깔끔했구요,일단 숙소가 해운대 해수욕장이랑 가까워서 좋았습니다 화장실이 깔끔했고요
734,마리안느호텔,덕분에 즐거운 부산첫 여행 즐겁게 했고 좋은방 주셔서 감사해요 ,덕분에 즐거운 부산 첫 여행 즐겁게 했고 좋은 방 주셔서 감사해요 
735,마리안느호텔,세상에 이렇게 불친절한 프론트와 칫솔치약 가운 없는 호텔은 처음 봅니다,세상에 이렇게 불친절한 프런트와 칫솔치약 가운 없는 호텔은 처음 봅니다
736,마리안느호텔,객실이 넓고 편안해서 휴가다운 휴가를 보내고 왔어요바닷,객실이 넓고 편안해서 휴가다운 휴가를 보내고 왔어요 바다
737,마리안느호텔,해운대 바로 근처라 너무 편하게 놀다가 돌아왔어요,해운대 바로 근처라 너무 편하게 놀다가 돌아왔어요
738,마리안느호텔,해운대 근처여서 비싼거같다 왜 이 가격인지 의문,해운대 근처여서 비싼 거 같다 왜 이 가격인지 의문
739,마리안느호텔,깨끗하고 해운대랑도 가까워서 좋았어요,깨끗하고 해운대랑도 가까워서 좋았어요
740,마리안느호텔,깔끔하고 좋았습니다 다만 신발장이 따로없어서 위생적으로는 조금 그랬고 크기도 사진보다는 생각보다 작아서 아쉬웠습니다,깔끔하고 좋았습니다 다만 신발장이 따로 없어서 위생적으로는 조금 그랬고 크기도 사진보다는 생각보다 작아서 아쉬웠습니다
741,마리안느호텔,친구들이랑 부산여행숙소로 고민하다가 해운도 앞쪽이라 위치가 좋아 결정한 숙소였는데 대체적으로 만족스러웠어요 5명이 이용했는데 침대는 같이 사용하기 컸고 욕실의 전구가 너무 약한게 아쉬웠어요그리고 콘센트가 방크기에비해 너무 적었어요그부분만 빼면 뷰도 해운대가 잘보여 좋았고 방도 깔끔했어요직원들도 친절했어요뷰가 굳,친구들이랑 부산 여행 숙소로 고민하다가 해운도 앞쪽이라 위치가 좋아 결정한 숙소였는데 대체적으로 만족스러웠어요 5명이 이용했는데 침대는 같이 사용하기 컸고 욕실의 전구가 너무 약한 게 아쉬웠어요 그리고 콘센트가 방 크기에 비해 너무 적었어요 그 부분만 빼면 경치도 해운대가 잘 보여 좋았고 방도 깔끔했어요 직원들도 친절했어요 경치가 굳
742,마리안느호텔,앞에 바루 해변있고 시내랑 한 15분 걸어가면 해운대역있어서 괜찮았어요 시설은 완전 괜찮고 인원수대로 침구류 다 준비해주시는데방음이 좀옆방소리 다들려요  만족한 숙소였습니다,앞에 바루 해변 있고 시내랑 한 15분 걸어가면 해운대역 있어서 괜찮았어요 시설은 정말 괜찮고 인원 수대로 침구류 다 준비해주시는데 방음이 좀 옆방 소리 다 들려요  만족한 숙소였습니다
